
Garrido, Javier ==> 4.47069551619e-05
Liu, Hao ==> 4.55341633968e-05
Donner, Jeff ==> 2.20682450455e-05
Quan, Changqin ==> 4.65365426927e-05
Paulus, Dietrich ==> 2.13223024569e-05
Kow, Eric ==> 0.000141927174946
Paraboni, Ivandr&eacute; ==> 6.23348661865e-05
Ba&scaron;&#x107;, Bojana Dalbelo ==> 1.83805894069e-05
Barak, Libby ==> 5.61601681739e-05
Jiang, Wenbin ==> 0.000247215780922
Tomlinson, Bill ==> 3.42691232984e-05
Hung, Peng-Hsiang ==> 3.19934335124e-05
Balkanski, Cecile T. ==> 4.06738302646e-05
Condoravdi, Cleo ==> 7.1163409757e-05
Nghiem Quoc, Minh ==> 1.84018840857e-05
Xiaojing, Bai ==> 1.78709554945e-05
Austin, Steve ==> 0.000240222560861
Wothke, Klaus ==> 3.22196576897e-05
Maci, E. ==> 2.35770481925e-05
Cole, Ronald A. ==> 6.10114605787e-05
Inouye, R. Bryce ==> 3.94328041124e-05
Fertig, Scott ==> 2.91632334383e-05
Saharia, Navanath ==> 2.43188476947e-05
Prince, Cambell ==> 1.72083573072e-05
Inkpen, Diana Zaiu ==> 0.000143078749323
Aggarwal, R.K. ==> 1.52545192069e-05
Lu, Yumao ==> 3.01762232602e-05
Varga, D&aacute;niel ==> 7.80398844992e-05
Li, Zhoujun ==> 2.27220681883e-05
Sonntag, Gerit P. ==> 1.63602030947e-05
Chung, K. F. L. ==> 2.11521674295e-05
King, James ==> 2.18940149205e-05
Nakao, Yukie ==> 8.01698410472e-05
Kok, Dani&euml;l de ==> 3.92048841976e-05
Nadathur, Gopalan ==> 2.1324880193e-05
Shah, Kashif ==> 3.65480974951e-05
Pardo, Miguel Alonso ==> 3.17712494686e-05
Barlow, Michael ==> 1.5504893551e-05
Busser, Bertjan ==> 3.01072069918e-05
Pr&eacute;a, Pascal ==> 2.7372170534e-05
Maeda, Hiroyuki ==> 2.11619535181e-05
Sanders, Nathan C. ==> 2.63091427385e-05
Kiss, Tibor ==> 7.88827004357e-05
Temnikova, Irina ==> 3.33811726155e-05
Cramer, Bart ==> 7.06650165255e-05
Yang, Yongsheng ==> 4.07892319148e-05
Kuriyama, Naoko ==> 7.34630296638e-05
Yasunaga, Hisashi ==> 4.58191444887e-05
Lin, Yu-Hsiang ==> 3.38376928765e-05
Suzuki, Daisuke ==> 1.79390144197e-05
Jacquet, Guillaume ==> 2.71867921245e-05
Silliman, Scott ==> 0.000100678834853
Klenner, Manfred ==> 5.94675545302e-05
Joshi, Sachindra ==> 2.93037066609e-05
Boven, B. ==> 2.83203852767e-05
Bowker, Lynne ==> 3.32658319369e-05
Aoki-Waibel, Naomi ==> 3.3398322355e-05
Bukatin, Michael ==> 2.1477976325e-05
Gotoh, Yoshihiko ==> 2.2165744469e-05
Poulis, Alexandros ==> 3.03185920885e-05
Falkedal, Kirsten ==> 0.000104711057071
Foster, Mary Ellen ==> 9.67439471756e-05
Schuster, Ethel ==> 3.13654139629e-05
Frost, Richard ==> 1.77188839065e-05
Rinaldi, Fabio ==> 0.000200518685936
Lecomte, Alain ==> 1.84019222931e-05
Fayruzov, Timur ==> 2.13374874796e-05
Schwartz, Richard M. ==> 0.00149105255939
Chen, Bo ==> 3.69302520082e-05
Iwahashi, Naoto ==> 1.97777049028e-05
Delaere, Isabelle ==> 1.89467390975e-05
Chuang, Thomas C. ==> 2.43042605282e-05
Baumer, Eric P. S. ==> 3.42691232984e-05
Van Uytsel, Dong Hoon ==> 2.11667206207e-05
Leon, Fernando Sanchez ==> 4.3655263326e-05
Blake, Catherine ==> 2.19226471975e-05
Rou&scaron;, Jan ==> 4.77961226068e-05
Cormack, G. V. ==> 1.99957440883e-05
Boland, Julie E. ==> 5.74239498679e-05
Rodrigo, Luis ==> 1.67236618278e-05
Coccaro, Noah ==> 0.000181519972109
Bopp, Stephan ==> 2.55219713758e-05
Reitter, David ==> 0.000117744429668
Song, Zhiyi ==> 2.99400281689e-05
Lundgren-Laine, Helj&auml; ==> 1.56582903411e-05
LI, Jihong ==> 4.35298103274e-05
Gustafsson, Malin ==> 2.3451652922e-05
Diuk, Carlos ==> 1.61679346174e-05
Qu, Weimin ==> 2.74904053456e-05
Zubaryeva, Olena ==> 2.91565456892e-05
Neviarouskaya, Alena ==> 3.89174148794e-05
Otterbacher, Jahna C. ==> 0.000107363384899
Haxton, Isaac ==> 5.56576779984e-05
Luong, Minh-Thang ==> 5.52674158978e-05
Gerbino, Elisabetta ==> 2.70862887824e-05
Okamura, Jun ==> 2.60999386688e-05
Ma, Xiaoyi ==> 2.37888368274e-05
Drellishak, Scott ==> 5.09053940654e-05
Pereira, S&iacute;lvia ==> 2.07663807126e-05
Yan, Hong ==> 2.56496826448e-05
Milward, David ==> 0.000112307973039
Herzog, Gerd ==> 2.4344622615e-05
Rajasekaran, Raja ==> 2.97768268503e-05
Preiss, Judita ==> 0.000164829909429
Yang, Ying-Kuei ==> 4.7257731422e-05
Stra&#x148;&aacute;k, Pavel ==> 7.74394865999e-05
Callaway, Charles B. ==> 0.000110385663033
Khajour, Abdelaziz ==> 2.43032101302e-05
Hakkani-T&uuml;r, Dilek Zeynep ==> 0.000198789147291
Ushioda, Akira ==> 0.000123990029213
Carrillo de Albornoz, Jorge ==> 4.06335680156e-05
Shaikh, Samira ==> 1.94648008792e-05
Ohrstrom-Sandgren, Thorsten ==> 6.12144923864e-05
Honeck, Martin ==> 2.12791971066e-05
Na, Ye ==> 3.72406148398e-05
Milne, Robert ==> 2.81342386743e-05
Finkler, Wolfgang ==> 4.62854509237e-05
Glennon, Dominic ==> 2.35355272288e-05
Kolachina, Prasanth ==> 4.44910487221e-05
Mylonakis, Markos ==> 6.39909590613e-05
Viljoen, Biffie ==> 1.6210129472e-05
Turcato, Davide ==> 4.07053905332e-05
Liu, Vinci ==> 2.74324422226e-05
Hellan, Lars ==> 3.3092142358e-05
Gemmis, Marco de ==> 2.4269799044e-05
Koit, Mare ==> 5.6900263319e-05
Roudaud, B. ==> 2.16449095719e-05
Han, Chunghye ==> 4.83292585e-05
Nakamura, Makoto ==> 1.63245294651e-05
QuocHung-Ngo ==> 2.96521463529e-05
Rieger, Burghard B. ==> 0.000131995826532
Van De Plassche, Joke ==> 3.32297824714e-05
Gon&ccedil;alo Oliveira, Hugo ==> 4.66638282484e-05
Neri, Federico ==> 2.06830433738e-05
Min, Congmin ==> 3.0649806526e-05
Mulligan, Michael ==> 2.29178186645e-05
Wiese, Richard ==> 1.6023539647e-05
Okumura, Manabu ==> 0.000564240923284
Raymond, Christian ==> 5.81428176809e-05
Stein, Benno ==> 4.56614559975e-05
Abel, Andrea ==> 3.36540092228e-05
Numazaki, Hiroaki ==> 1.48234735019e-05
Van Ess-Dykema, Carol J. ==> 0.000264343945916
Drozdzynski, Witold ==> 1.88204797048e-05
Nebel, Bernhard ==> 2.01384633903e-05
Talmy, Leonard ==> 2.11174957029e-05
Wong, Billy ==> 2.23586136618e-05
Lee, Hsi-Jian ==> 2.51043228034e-05
Infante-Lopez, Gabriel ==> 3.78793840802e-05
Pinto Avenda&ntilde;o, David Eduardo ==> 1.87655752521e-05
Gallardo, Ascension ==> 2.16241097155e-05
Shim, Leem Seop ==> 2.3654065613e-05
Tian, Jilei ==> 1.68152266953e-05
Hopely, Philip ==> 4.30403033503e-05
Guo, Jiaqing ==> 1.78860399435e-05
Fisher, W. ==> 0.000146284638838
Mason, Zachary J. ==> 6.93554631769e-05
Santini, Marina ==> 2.37395866125e-05
Rosen, Alexandr ==> 2.35915474595e-05
Johnston, Michael ==> 0.000326023233902
Dwyer, Kenneth ==> 4.86023469509e-05
Ye, Shiren ==> 6.40385810161e-05
van Lehn, Kurt ==> 2.29690466086e-05
Trnka, Keith ==> 5.9172739707e-05
Qi, Hong ==> 5.95244974892e-05
Petrov, Slav ==> 0.000587140752493
Hasebe, Koichi ==> 3.46735005182e-05
Resnik, Philip ==> 0.00183537515052
Nohama, Percy ==> 3.4959067846e-05
Gilbert, Nathan ==> 0.000101281162637
Witkam, A. P. M. ==> 1.48333101467e-05
Simma, Aleksandr ==> 6.08576731562e-05
Ogura, Hideki ==> 1.94271972115e-05
Pretorius, Laurette ==> 4.87853917616e-05
Kotlerman, Lili ==> 2.45022649434e-05
Batchelor, Colin R. ==> 7.4442079471e-05
Dilley, Stephan ==> 3.04693741308e-05
Popescu, Octavian ==> 8.91879468792e-05
Mistica, Meladel ==> 2.43256909123e-05
Wang, Huan ==> 1.44625776106e-05
Nakayama, Takehiro ==> 4.61242410172e-05
Keselj, Vlado ==> 3.88892923759e-05
Hoenkamp, Edward ==> 3.21805064776e-05
Hu, Dawei ==> 2.91595002748e-05
Manaster Ramer, Alexis ==> 7.93437745266e-05
Konyves-Toth, Michael ==> 3.50401949387e-05
Kelly, Barbara ==> 3.90145510267e-05
Parmentier, Yannick ==> 0.000128305518804
Tsur, Oren ==> 7.08112693548e-05
Sun, Xiantang ==> 2.62823029019e-05
Uszkoreit, Hans ==> 0.000547848995858
Nishida, Toyoaki ==> 0.000146895692538
Silva, Joaquim ==> 2.92373609701e-05
Khadivi, Shahram ==> 0.000120051709672
Emele, Martin C. ==> 0.000252707813967
Postolache, Oana ==> 3.94180311824e-05
Hernandez, Gregorio ==> 1.96732924818e-05
Stephan, Jens ==> 1.56790726979e-05
Sgall, Petr ==> 0.000163844964182
Alegria, I. ==> 0.000174904729728
Bechara, Hanan ==> 1.73829435688e-05
Maeireizo, Beatriz ==> 2.2388193903e-05
Krotov, Alexander ==> 5.29523253676e-05
Hernandez, Nicolas ==> 1.81910553231e-05
Niederlich, Hendrik ==> 3.33528751535e-05
Changning, Huang ==> 1.91870409694e-05
Nugier, Sylvaine ==> 3.38887591499e-05
Dang, Hoa Trang ==> 0.00024738259318
Zhang, Hailei ==> 3.73542319035e-05
Ang, Jeremy ==> 7.47457028104e-05
Mertens, Piet ==> 1.85957300224e-05
Holz, Florian ==> 3.23082426913e-05
Bach, Nguyen ==> 0.000156252614232
Kilgarriff, Adam ==> 0.000387974776549
Patel, Agam ==> 2.49523441291e-05
Lau, Monica ==> 2.17426997163e-05
Govindappa, Sunil ==> 2.00017089867e-05
Klose, Gudrun ==> 2.00449228435e-05
Chong, Mickey W.C. ==> 3.33238281955e-05
Tsuboi, Yuta ==> 3.97127490648e-05
Johnson, Rod L. ==> 0.000107622276017
Areta, Nerea ==> 1.64687450736e-05
Duvignau, Karine ==> 2.63861313861e-05
Chickering, Max ==> 2.96706461531e-05
Lopez-Fernandez, Alejandra ==> 2.18710573172e-05
Yamamoto, Hirohumi ==> 0.00014749151959
Johansson, Christer ==> 5.0693863874e-05
Kakkonen, Tuomo ==> 2.39510435189e-05
Sparks, Nicole ==> 2.90919316214e-05
Gale, William A. ==> 0.0011699548613
Klein, Dan ==> 0.00310098737296
Chaudhari, Upendra ==> 1.56448279425e-05
Jones, Michael P. ==> 3.147440539e-05
Sabatini, John ==> 1.66536531266e-05
Kim, Sang-Bum ==> 3.93585228867e-05
Li, Tao ==> 7.53756121382e-05
Fraga, P. Daun ==> 3.21415208554e-05
Ljolje, Andrej ==> 5.15737606227e-05
Thione, Gian Lorenzo ==> 0.000108000876525
Strauss, M. ==> 4.09480949128e-05
Converse, Susan P. ==> 7.51093010269e-05
Lehmann, Sabine ==> 6.17294792714e-05
Raskutti, Bhavani ==> 4.37989269097e-05
Pallotta, Vincenzo ==> 3.4282908391e-05
Zhang, Yongkui ==> 2.28336105021e-05
Du, Jinhua ==> 0.000144368623238
Iwatate, Masakazu ==> 5.20518291334e-05
Sofianopoulos, Sokratis ==> 2.04579370852e-05
Erjavec, Toma&#x017E; ==> 0.000121557646405
Goodwin, Kerri ==> 2.36338643114e-05
Shimizu, Kei ==> 1.99430894676e-05
Yoon, Taejin ==> 2.08599201682e-05
Moreale, Emanuela ==> 1.94923271044e-05
Matveeva, Irina ==> 7.314556214e-05
Gutwin, Carl ==> 2.24064567766e-05
Richter, Matthias ==> 1.48241574443e-05
Dunlop, Aaron ==> 2.36813701926e-05
Fowler, Timothy A. D. ==> 3.14282048097e-05
Dendup, Tenzin ==> 1.81127251411e-05
Keller, Mikaela ==> 3.48983202909e-05
Jiang, Long ==> 0.000101837021696
Vaithyanathan, Shivakumar ==> 0.000477299507348
Herbelot, Aurelie ==> 4.51671777423e-05
Markovitch, Shaul ==> 8.44430844047e-05
Jiang, Feng ==> 3.61111490667e-05
Ren, Yuan ==> 2.46637220529e-05
Chagoyen, Monica ==> 2.66997232598e-05
Pautler, David ==> 2.55993646427e-05
Chatzichrisafis, Nikos ==> 0.000137516822522
Agerri, Rodrigo ==> 5.75828812436e-05
Muhirwe, Jackson ==> 1.96186211639e-05
Terenzi, Elena ==> 1.7393392589e-05
Naumann, Ralf ==> 2.11554867936e-05
Gish, Herbert ==> 7.95075398766e-05
Brown, Peter F. ==> 0.00241665125595
Rowe, Jonathan ==> 2.98948039982e-05
Way, Andy ==> 0.000896130369864
Vanderhoeft, Claire ==> 1.46929785259e-05
Grosjean, Francois ==> 2.18229324342e-05
Pestian, John P. ==> 4.26385330805e-05
Dalrymple, Mary ==> 6.17902819908e-05
Schwartz, Lane ==> 0.000154263377231
Wang, Dingding ==> 2.71112899369e-05
Shimizu, Tohru ==> 1.73410612097e-05
Cui, Gaoying ==> 3.49259560958e-05
Ren, Xiaona ==> 1.61960128837e-05
Taul&eacute;, Mariona ==> 0.000168599449237
McCracken, Nancy J. ==> 2.91813261735e-05
Weeber, Marc ==> 2.5341976902e-05
Che, Wanxiang ==> 0.000288555037983
Thede, Scott M. ==> 9.0905511948e-05
Schulz, Bastian ==> 3.14125675372e-05
Hampton, Tom ==> 2.52244337317e-05
Chavez, Hector ==> 1.92110411023e-05
Dill, Ken A. ==> 1.66586439123e-05
Caudal, Patrick ==> 1.72850279718e-05
Or&Auml;&#x83;san, Constantin ==> 0.0001832216673
Shih, Meng-Hsien ==> 2.05909414822e-05
Giorgi, Alessandra ==> 3.04968307946e-05
Almuhareb, Abdulrahman ==> 5.79630457222e-05
Carroll, Steven ==> 3.82966828946e-05
Alvarez, Alison ==> 5.27633640358e-05
Firmin Hand, Therese ==> 0.000108917939034
Waterman, Scott ==> 8.56562681314e-05
Chang, Li-Li ==> 1.77526065137e-05
Chen, Yue-Xin ==> 1.88590209356e-05
D&eacute;silets, Alain ==> 2.44162603931e-05
Guan, Yong ==> 1.68152266953e-05
Pustejovsky, James D. ==> 0.00122694624235
Markowitz, Judith A. ==> 0.00012803725494
Beaven, John L. ==> 6.9480084097e-05
Gesmundo, Andrea ==> 1.91970330908e-05
Xu, Fang ==> 3.51618707338e-05
McFate, Clifton ==> 1.55232479308e-05
Chibout, Karim ==> 3.82093472863e-05
Soria, Claudia ==> 6.59503965151e-05
Steffen, Diana ==> 2.38910120836e-05
DeNero, John ==> 0.000533456331018
Shaumyan, Sebastian ==> 1.47933487427e-05
Clow, Josh ==> 3.69183268586e-05
&Aacute;lvez, Javier ==> 2.22986834136e-05
Korycinski, Chris ==> 3.93974286591e-05
Decrozant, Lisa ==> 1.44789018123e-05
Banerjee, Pratyush ==> 3.89773074861e-05
By, Tomas ==> 3.50945440656e-05
Boulaknadel, Siham ==> 2.5786236583e-05
Cordeiro, Jo&atilde;o Paulo ==> 6.13200265666e-05
Papageorgiou, Constantine P. ==> 3.68939776504e-05
Woszczyna, Monika ==> 4.6710644126e-05
Sindelar, Michael ==> 3.87171953883e-05
Mo, Qian ==> 1.95431585227e-05
Geffet, Maayan ==> 0.000130363578925
Troutt, Audrey ==> 4.44534854716e-05
Srihari, Rohini K. ==> 0.000424973534421
Vatikiotis-Bateson, Caitlin ==> 5.4637439386e-05
Iida, Ryu ==> 0.000317104348364
Tsukamoto, Koji ==> 2.85307548124e-05
Xu, Wenwen ==> 4.03780290923e-05
Isoda, Michio ==> 2.34520074724e-05
Jain, Viren ==> 0.000127361975031
Allmuallim, Ilussein ==> 1.8841997384e-05
Jiang, Tao ==> 4.03158243619e-05
Montero, Francisco Alvarez ==> 1.96125042045e-05
Svenberg, Stefan ==> 2.59307322119e-05
Yang, Xiaofeng ==> 0.000434076389932
Nishiwaki, Masamichi ==> 1.84996768038e-05
Ochitani, Ryo ==> 5.36461610794e-05
Kraaij, Wessel ==> 3.67549853851e-05
Zhou, Yujian ==> 1.85940285959e-05
Park, Keun Chan ==> 3.18879391354e-05
Illouz, Gabriel ==> 3.85942628331e-05
Kidwell, Paul ==> 2.34129364995e-05
Lamping, John ==> 7.53308991574e-05
Thint, Marcus ==> 7.0111348188e-05
Nikitina, Tatiana ==> 2.53906784467e-05
Qi, Haoliang ==> 3.02334782117e-05
Linden, Krister ==> 1.9434495436e-05
Kaplan, Dain ==> 2.76126179065e-05
Bohnet, Bernd ==> 0.000208938153799
Makkaoui, Olfa ==> 1.54892828003e-05
Graystone, Amber ==> 1.59533659161e-05
Mohaghegh, Mahsa ==> 4.70724399792e-05
Tong, Richard M. ==> 4.19304982018e-05
Hakulinen, Jaakko ==> 2.48415873919e-05
Fong, Sandiway ==> 3.73194501803e-05
Zhang, Hao ==> 0.00051740575475
Tsarfaty, Reut ==> 0.000261925213247
Qian, Yueliang ==> 5.25234235219e-05
Scheffler, Tatjana ==> 2.47639273277e-05
Goudbeek, Martijn ==> 3.84876368336e-05
Cen, Lei ==> 2.59816579661e-05
Walsh, Michael ==> 3.18283335387e-05
Meng, Helen M. ==> 9.98156170527e-05
Hong, SungLim ==> 6.50275475073e-05
Lambert, Benjamin ==> 1.73191867221e-05
Stephan, Vogel ==> 2.08311521363e-05
Mini, Marianna ==> 3.10865671975e-05
Henr&iacute;quez Q., Carlos A. ==> 3.32127451111e-05
Sabatier, Paul ==> 7.69502236286e-05
Kaiser, Edward C. ==> 2.1531843699e-05
Blanchard, Daniel ==> 3.03820739418e-05
Wu, Dekai ==> 0.00129602835873
Varga, Istv&aacute;n ==> 2.96348001993e-05
Ehsani, Farzad ==> 2.20683823471e-05
Gorniak, Peter ==> 1.47341627921e-05
Kitagawa, Kotaro ==> 2.79726604235e-05
Norton, Lewis M. ==> 0.000307798923171
Berry, Simon ==> 2.41193886031e-05
Miao, Chuanjiang ==> 2.29671439186e-05
Ono, Kenji ==> 0.000100395209314
Tripasai, Woottiporn ==> 3.77678896329e-05
Malais&eacute;, V&eacute;ronique ==> 2.90258913233e-05
Besemer, David J. ==> 4.63148029436e-05
Domingo, Judith ==> 1.91687226252e-05
Zhang, Ziqi ==> 3.82608749013e-05
Masson, Nicolas ==> 2.88186748131e-05
Barnett, Brigitte ==> 2.7174575694e-05
Kjaersgaard, Poul Soren ==> 1.64896466107e-05
Litkowski, Kenneth C. ==> 0.000235728666629
Webber, Bonnie Lynn ==> 0.000972822263355
Lowden, B. G. T. ==> 3.1485760605e-05
Kinoshita, Satoshi ==> 4.61711392967e-05
Wang, Yefeng ==> 2.85761745132e-05
Ferreres, Javi ==> 2.07516722745e-05
Farahat, Ayman ==> 5.30846037836e-05
Mausam ==> 0.000116165846585
Sun, Jian ==> 5.78064932907e-05
Levas, Anthony ==> 1.5200478965e-05
Bengoetxea, Kepa ==> 4.46484835114e-05
Giuglea, Ana-Maria ==> 0.000124460281849
Garside, Roger ==> 0.000162817493902
Costantini, Erica ==> 6.56834092555e-05
Zarrie&szlig;, Sina ==> 7.4794329054e-05
Specia, Lucia ==> 0.00021382301067
Chaudhry, Himani ==> 3.38233281481e-05
Khan, M. A. ==> 2.44518974473e-05
Kalyanpur, Aditya ==> 2.28914022441e-05
Wong, William ==> 1.94763652298e-05
Spitz, Judith ==> 3.65587689918e-05
Dolbey, Andrew ==> 2.97442023625e-05
Ziai, Ramon ==> 4.0441717199e-05
Ryan, Sean ==> 4.62268998979e-05
Nozawa, Masanori ==> 1.87112763488e-05
Sohoney, Saurabh ==> 7.34955021419e-05
Ganesan, Kavita ==> 3.91820965541e-05
Hafner, Carole D. ==> 2.01158409602e-05
Emorine, Olivier M. ==> 4.45150543267e-05
Mana Lopez, Manuel J. ==> 3.29501093074e-05
Hastie, Helen ==> 1.91694284818e-05
Wang, Yingying ==> 1.91840664029e-05
Frederking, Robert E. ==> 0.000321656544106
Lieske, Christian ==> 6.13420702049e-05
Core, Mark G. ==> 8.95432788373e-05
Lv, Yuanhua ==> 2.05876879389e-05
Ringersma, Jacquelijn ==> 1.80265010848e-05
Zhou, Yuping ==> 1.95164712928e-05
Fox, Edward A. ==> 6.03719944446e-05
Sadler, Louisa ==> 6.35638499411e-05
Syed, Zareen ==> 4.2707542022e-05
Witbrock, Michael J. ==> 7.34528128131e-05
Villavicencio, Aline ==> 0.000180708213671
Young, Brian ==> 9.21437706219e-05
Ikeda, Takahiro ==> 3.92940932015e-05
Helzerman, Randall A. ==> 2.66610172624e-05
Lin, Chia-Ling ==> 2.78612897403e-05
Block, Russell ==> 2.46438208483e-05
Velupillai, Sumithra ==> 5.73544933946e-05
Kukina, Olga ==> 2.78588482206e-05
Elder, Elizabeth ==> 3.17860650605e-05
Petrova, Milena ==> 2.3921260628e-05
Marimon, Montserrat ==> 0.000113951333445
Pecourt, Elsa ==> 2.54669851555e-05
Gomez-Hidalgo, Jose Maria ==> 3.99323418497e-05
Morarescu, Paul ==> 9.79925588981e-05
Ma, Yanjun ==> 0.000256569137278
Yu, Jiangsheng ==> 2.1887374099e-05
Qingshi, Gao ==> 5.53237357321e-05
Dirix, Peter ==> 2.04579370852e-05
Brunson, Barbara A. ==> 2.42446860721e-05
Lee, Hyoung-Gyu ==> 2.47942801879e-05
Schmidt-Nielsen, Bent ==> 2.45203001021e-05
Chenthamarakshan, Vijil ==> 7.43933025524e-05
Schonwetter, Michael ==> 1.92449494339e-05
Reddy, Sravana ==> 1.80805164439e-05
Placeway, Paul ==> 0.000134568486525
Krauwer, Steven ==> 0.000124807345462
Bagga, Amit ==> 0.000283943771868
Lochel, Matthias ==> 2.51872457057e-05
Ostler, Nicholas ==> 3.88774367514e-05
Geissler, Stefan ==> 1.79241358331e-05
Fichtner, Gerrit ==> 1.76428175158e-05
Mellish, Chris S. ==> 0.000678038412047
Watson, Rebecca ==> 0.000237434449816
Fonollosa, Jos&eacute; A. R. ==> 0.000337479013456
Luo, Airong ==> 4.37370519089e-05
Hiroshi, Ichikawa ==> 3.442880831e-05
Perzanowski, Dennis ==> 3.78281822936e-05
Wick, Michael ==> 9.54161098588e-05
Ernst, Alexandra ==> 1.79180819813e-05
Chen, Yufeng ==> 3.06205903512e-05
Fraser, Alexander ==> 0.000492606454832
Davis, James Raymond ==> 4.26208126544e-05
Sims, Andrea D. ==> 3.05497278707e-05
B&uuml;chse, Matthias ==> 2.36986260099e-05
Saito, Hiroaki ==> 9.46162503028e-05
Chen, Hongbiao ==> 5.49978873035e-05
Vieweg, Sarah E. ==> 1.74524411812e-05
Levelt, Willem J. M. ==> 1.65207330774e-05
Marx, Zvika ==> 9.30515182123e-05
Pelt, Paul ==> 2.99532328695e-05
McVearry, Kenneth A. ==> 4.23253836076e-05
Sun, Xu ==> 0.000155894384005
Chevalier, Haakon ==> 3.28911434998e-05
Guo, Zhili ==> 5.43532823281e-05
Boccalatte, A. ==> 3.00456180475e-05
Kampmann, Frank ==> 3.28911434998e-05
Barrutieta, Guillermo ==> 2.17575184575e-05
Atutxa, Aitziber ==> 3.07800007395e-05
Sadock, Jerrold M. ==> 3.93462470144e-05
Winter, Yoad ==> 6.05738910061e-05
Meza, Rodrigo ==> 2.04963690366e-05
Castell&oacute;n, Irene ==> 4.53764605773e-05
Giles, C. Lee ==> 0.000107640248618
Jern, Alan ==> 6.72720751099e-05
Peh, Li Shiuan ==> 4.13811220455e-05
Arita, Hidekazu ==> 2.56698130239e-05
Riezler, Stefan ==> 0.000914513237142
Berlanga-Llavori, Rafael ==> 2.65610955258e-05
Evens, Martha W. ==> 0.000328920030355
Colby, Kenneth Mark ==> 1.46880321371e-05
Nicolov, Nicolas ==> 0.000227753908472
Skantze, Gabriel ==> 2.23603833927e-05
Niwa, Yoshiki ==> 9.19707233897e-05
Peter, Jan-Thorsten ==> 2.7372029952e-05
Duan, Xiangyu ==> 9.0277312005e-05
Singh, Sameer ==> 3.09651888887e-05
Higashinaka, Ryuichiro ==> 0.000119466375981
Tokunaga, Takenobu ==> 0.000498435944862
Rodman, R. ==> 2.63129970514e-05
Hanks, Patrick ==> 0.000794299102432
Kakegawa, Jun-ichi ==> 3.43692950823e-05
Price, Lotti ==> 3.13938724318e-05
Bohus, Dan ==> 0.000109213789692
Gao, Helena ==> 1.79801994972e-05
Roth, Ryan ==> 4.21583037607e-05
Tetreault, Joel R. ==> 0.000367866879555
Aone, Chinatsu ==> 0.000480147689605
Weissenbacher, Davy ==> 3.44400892846e-05
Thiesson, Bo ==> 2.47973889378e-05
Paul, Karsten Ingmar ==> 1.68185306481e-05
Bader, Brett W. ==> 4.30625071821e-05
Benotti, Luciana ==> 4.10469266719e-05
Denis, Alexandre ==> 4.4225852258e-05
Cankaya, Hakki C. ==> 5.22593940462e-05
Chiao, Yun-Chuang ==> 3.95450348043e-05
Sumita, Kazuo ==> 7.12138132838e-05
Morley, Rebecca ==> 2.32195584507e-05
De Calmes, M. ==> 5.95275554978e-05
Saleem, Shirin ==> 3.29306800121e-05
El Ghali, Adil ==> 2.08897135177e-05
Bental, Diana ==> 1.65420392602e-05
Wansong, Ding ==> 1.96886820901e-05
Murawaki, Yugo ==> 6.85555813332e-05
Sikkel, Klaas ==> 1.59704674294e-05
Martinovic, Miroslav ==> 4.08965389401e-05
Ishimoto, Hiroyuki ==> 0.000104226334405
Chen, Kang ==> 9.01263543378e-05
Martin, Sean ==> 3.32346365762e-05
Yogatama, Dani ==> 2.84295781526e-05
Martin, Rachel ==> 0.000161883117644
Troussov, Alexander ==> 1.5338585052e-05
Merity, Stephen ==> 2.01261308119e-05
Ahn, David ==> 0.000141026560681
Dikovsky, Alexander ==> 3.88857981852e-05
Poibeau, Thierry ==> 0.000150101103191
Katrenko, Sophia ==> 6.76332550103e-05
Sable, Carl ==> 3.58080409589e-05
Tanaka, Izumi ==> 1.83443363482e-05
Xu, Tan ==> 2.13483027139e-05
Lewin, Ian ==> 5.24958489885e-05
Stymne, Sara ==> 0.000131509282334
Kazantseva, Anna ==> 8.39413267841e-05
Pirrelli, Vito ==> 0.000120426701494
Zschorn, Andrew ==> 1.78123471449e-05
Thelwall, Mike ==> 3.50573395495e-05
Mihov, Stoyan ==> 6.48588160476e-05
Momtazi, Saeedeh ==> 2.13721296633e-05
Koch, Ulrich ==> 2.1311646106e-05
Denis, Pascal ==> 0.000205298071621
Zhang, JIayue ==> 2.47842843206e-05
McEnery, Tony ==> 3.99074869039e-05
Imai, Hiroki ==> 1.80967990168e-05
Langer, Stefan ==> 5.12105160764e-05
Lopes, Gabriel ==> 2.92373609701e-05
Srikanth, Munirathnam ==> 8.32481292556e-05
Tofiloski, Milan ==> 2.40450439903e-05
Ko, Jeongwoo ==> 3.93708432765e-05
O'Donoghue, Tim F. ==> 2.21434448483e-05
Rathod, Nishit ==> 3.07772440713e-05
Davis, Chris ==> 2.8038720166e-05
Bainbridge, R. I. ==> 2.16394717728e-05
Reyle, Uwe ==> 4.48326128092e-05
Picca, Davide ==> 2.54633031968e-05
Pignataro, Vincenza ==> 1.98417177651e-05
Margolis, Anna ==> 4.24685759646e-05
Tidstrom, Frida ==> 2.21209868401e-05
Bloksma, Laura ==> 2.40040337489e-05
Dybkjaer, Laila ==> 1.95374366238e-05
Hagege, Caroline ==> 5.1358776257e-05
Gala, Nuria ==> 2.62275793471e-05
Whitelock, Pete J. ==> 0.000155748550915
Sapena, Emili ==> 8.03116230924e-05
Karlsson, Fred ==> 0.000100445629131
Melnar, Lynette ==> 3.6764401274e-05
