de Kok, Dani&euml;l ==> 4.13328568506e-06
XiaoLong, Wang ==> 0.000117972735013
Wang, Zhen ==> 4.94546279553e-09
Suzuki, Kenji ==> 5.02599518077e-06
Karhila, Reima ==> 0.0
Tongchim, Shisanu ==> 4.07016355584e-06
Starosta, Stanley ==> 2.60801643477e-07
Okita, Tsuyoshi ==> 1.67335671607e-06
Rossi, Piercarlo ==> 1.86041884564e-06
Tao, Xiaopeng ==> 1.60025330685e-06
Darwish, Kareem ==> 0.000172883323952
Sasaki, Yutaka ==> 0.000253152362577
Divoli, Anna ==> 6.27854571058e-06
Ramage, Daniel ==> 7.98776892653e-05
Zheng, Zhiping ==> 4.13320793806e-07
Fellbaum, Christiane ==> 0.000328453379546
Wennerberg, Pinar ==> 6.22275448262e-07
Arnold, Doug J. ==> 0.000237542741851
Watanabe, Maki ==> 5.09311079539e-06
Larson, Elaine ==> 0.0
Nobesawa, Shiho ==> 1.6007736389e-05
Doan, Son ==> 5.67877194364e-05
Shinko, Tamura ==> 1.84167148539e-06
Dawar, Anuj ==> 2.99126715833e-07
Lindberg, Nikolaj ==> 0.0
Derczynski, Leon ==> 2.49372110232e-06
Zhekova, Desislava ==> 2.15292780552e-07
Andrews, Nicholas ==> 5.40026940251e-07
McGee, David R. ==> 3.32823262482e-05
Zhang, Chen ==> 3.53587058901e-06
Liu, Wu ==> 9.7323269111e-07
Lioma, Christina ==> 1.3263027059e-05
Laskowski, Sharon ==> 4.82988270108e-07
Soroa, Aitor ==> 0.000310654029003
Peckham, Jeremy ==> 7.58690422301e-07
Lloberas, Agusti ==> 5.83811116571e-06
Lin, Hui ==> 2.25857173916e-06
Cao, Jie ==> 1.08349141735e-07
Sara&ccedil;lar, Murat ==> 0.00056289501799
Ishino, Aya ==> 0.0
Wang, Chunxia ==> 3.16704587612e-07
Felippo, Ariani Di ==> 4.95102131096e-06
Rosenblum, James A. ==> 0.0
Di Fabbrizio, Giuseppe ==> 3.7598253462e-05
Reese, Brian ==> 4.47582005454e-07
Silfverberg, Miikka ==> 2.7507498197e-08
Navarretta, Costanza ==> 4.71973077911e-06
Silva, Georgette ==> 9.06505103284e-09
Peng, Yinan ==> 0.0
Mooney, David J. ==> 6.35726301333e-08
Alkuhlani, Sarah ==> 1.94182754014e-06
Lapalme, Guy ==> 0.000702163399999
Dowling, John ==> 0.000310100042894
Li, Hang ==> 0.00105590438932
Wang, Gen ==> 1.99553724711e-07
H&auml;nig, Christian ==> 5.892911252e-07
Burgun, Anita ==> 1.42613276526e-06
Herbelot, Aur&eacute;lie ==> 2.8932377287e-06
Wu, Dan ==> 2.57173940888e-07
Salloum, Wael ==> 1.26972933201e-05
Noeman, Sara ==> 8.90056221707e-06
Rushall, David A. ==> 5.36599964232e-08
Ursu, Cristian ==> 6.62333974516e-07
Brotanek, Jane ==> 0.0
Miike, Seiji ==> 0.000134716662875
Jacquemin, Christian ==> 0.00025911874744
Tibbetts, Jason ==> 1.83959501796e-07
Zheng, Jiaheng ==> 3.99295747677e-08
Lepage, Yves ==> 0.000464596973338
Dhillon, Paramveer S. ==> 6.5896079007e-07
Fillmore, Charles J. ==> 0.00151388528839
Sekimizu, Tateshi ==> 4.06129443283e-06
Aguilar, Cesar ==> 0.0
Blejer, Hatte R. ==> 1.00463024634e-06
Brown, Brianne ==> 2.21526905206e-07
Li, Jia ==> 2.00427862668e-07
Altamirano, Ivana Romina ==> 6.34316445682e-08
He, Yanxiang ==> 5.47114491812e-08
Kwon, Namhee ==> 6.69083867128e-06
Lutz, Rudi ==> 3.07179341995e-07
Schmitz, Birte ==> 4.30290678478e-08
Li, Jin ==> 0.0
Klein, Marion ==> 0.0
Kraif, Olivier ==> 3.06348022111e-05
McGillivray, Barbara ==> 9.19677467094e-05
Jurgens, David ==> 0.000163364015988
Yallop, Jeremy ==> 2.38463316523e-07
Parikh, Ankur ==> 6.21858991433e-05
Rachakonda, Ravi Teja ==> 1.21221742818e-08
Bohnert, Fabian ==> 4.40357666712e-08
Nicolas, Lionel ==> 0.0
Hendley, Robert J. ==> 2.62322102362e-07
Betancourt, T. ==> 1.13265625307e-08
Wolters, Maria ==> 8.50789506611e-06
Duarte, In&ecirc;s ==> 2.08742952566e-07
Hirasawa, Jun-Ichi ==> 4.5703698566e-06
Fengxiang, Fan ==> 0.0
Si, Luo ==> 8.55949215303e-07
Luk, Alpha K. ==> 6.31599682634e-06
Lund, William B. ==> 2.14560870737e-07
Chin, David N. ==> 3.76594772513e-06
Bhatt, Rajesh ==> 0.0
Brown, Susan Windisch ==> 3.49332619532e-06
Borthwick, Andrew ==> 2.13278630751e-05
Muller, Frank Henrik ==> 1.38744677717e-06
Chikayama, Takashi ==> 1.60093579004e-08
Moser, Megan ==> 1.33336881906e-05
Dienes, Peter ==> 1.17587160275e-05
Lennox, A. Scott ==> 6.0550116298e-07
Hildebrandt, Wesley ==> 3.40034500426e-06
Baoli, Li ==> 4.4268897392e-07
Srivastava, Ramesh ==> 1.26146092951e-07
Erk, Katrin ==> 0.000728099197407
Meurers, Detmar ==> 0.00127141566876
Guarino, Nicola ==> 6.05744045294e-08
Schlaikjer, Andrew ==> 8.00354455936e-07
Lee, Mark ==> 8.44911620911e-05
Gao, Qin ==> 1.86869620608e-05
Tran, Andrew ==> 2.62281989707e-07
Kazemzadeh, Abe ==> 2.70652175655e-08
Keller, Bill ==> 7.49773833572e-05
Lawson, Nolan ==> 7.13432942149e-07
Kim, Kilyoun ==> 0.0
Vachhani, Vishal ==> 0.0
Wolf, Chris ==> 0.0
Ott, Niels ==> 1.05754860659e-05
Dreuw, Philippe ==> 3.42719033056e-07
Yoshimi, Takehiko ==> 1.45444159172e-07
Maegaard, Bente ==> 5.65164082551e-07
Kim, Yookyung ==> 6.56368532253e-07
Costa, Fabrizio ==> 6.45316826858e-08
Potrich, Alessandra ==> 4.91825900361e-10
Boston, Marisa Ferrara ==> 7.91851416382e-07
Pei, Fei ==> 3.31420410653e-08
Gamallo, Pablo ==> 6.5229755942e-06
Bancarz, Iain ==> 6.00475594963e-09
Ahn, Kisuh ==> 1.61280197101e-05
Oronoz, Maite ==> 7.2065704478e-05
Heinz, Wolfgang ==> 9.55764353675e-07
Nair, Anish ==> 2.99495227069e-06
Therneau, Terry ==> 0.0
Wroblewski, David A. ==> 2.3175635804e-07
Lim, Daniel Chung Yong ==> 0.000186185080907
Ando, Rie Kubota ==> 0.00022361929336
Semeraro, Giovanni ==> 1.91193713218e-06
Dai, Andrew ==> 1.07022525004e-07
Giorgino, Toni ==> 0.00014732012681
Roeder, Chris ==> 0.0
Kim, Byeongchang ==> 2.25636366546e-05
Porkaew, Peerachet ==> 6.4539599077e-06
Tang, Lappoon R. ==> 2.71884685744e-08
Dai, Qifeng ==> 3.70798478532e-07
Schmidt, R. ==> 1.17936367378e-07
Okuma, Hideo ==> 4.73739628224e-06
Ait-Mokhtar, Salah ==> 1.65478961686e-05
Hunt, Steve ==> 9.40117194639e-05
Durham, Stanton P. ==> 0.0
Nishino, Fumihito ==> 9.09651603884e-06
Spilker, Jorg ==> 2.84780857251e-06
Chen, Chao-Jan ==> 8.66554875867e-06
Chia, Ching-Yi ==> 1.14661709714e-06
Murakami, Masahiko ==> 4.45486664181e-08
Jang, Hayeon ==> 6.96065753556e-08
Verberne, Suzan ==> 1.60473824815e-07
Hassanali, Khairun-nisa ==> 6.12154047272e-07
Mannem, Prashanth ==> 4.4957274772e-05
Leech, Geoffrey ==> 3.86460350263e-05
Ahmad, Khurshid ==> 4.01936736429e-05
Pin-Ngern Conlon, Sumali ==> 0.0
Su, Yi ==> 3.41136435592e-07
Gibbon, David ==> 1.3142910338e-07
Kennington, Casey ==> 1.25818734593e-05
Wallenberg, Joel ==> 5.11383486542e-07
Lee, Yue-Shi ==> 3.61608216754e-05
McClinton, Susan ==> 0.0
Magadur, Jean-Yves ==> 0.0
Gabbard, Ryan ==> 8.9253081962e-06
Kruschwitz, Udo ==> 1.9332069493e-06
Marchetti, Andrea ==> 1.18762949895e-05
Lu, Wen-Hsiang ==> 2.53572623286e-06
Young, Robert ==> 8.79542847027e-08
Nguyen, Thai Phuong ==> 6.83304520491e-06
Anthony, Stephen ==> 2.20233848817e-08
Mandala, Rila ==> 8.49606615227e-06
Levin, Beth ==> 1.9318652661e-07
Nicolae, Gabriel ==> 1.78611834337e-05
Goulart, Rodrigo ==> 2.56759907756e-07
Sasaki Alam, Yukiko ==> 2.8870485692e-07
van Beek, Peter ==> 9.58685284468e-06
Cruz, Ferm&iacute;n L. ==> 6.24691966149e-09
Sanyal, Sudip ==> 0.0
Dras, Mark ==> 0.000114369286028
Katragadda, Rahul ==> 5.62130273653e-07
Gee, F. Ruth ==> 0.000347601479338
Konagaya, Akihiko ==> 6.3304982489e-06
Lee, Donghyeon ==> 2.2692584489e-07
Wu, Cathy ==> 0.0
Kim, Seungyeon ==> 0.0
Singh, Push ==> 2.09427209317e-06
Seon, Choong-Nyoung ==> 3.80891931876e-07
Dewdney, Niegel ==> 2.58818535602e-05
Cristià, Maximiliano ==> 0.0
Ma, Xuezhe ==> 9.58889823181e-08
Chaudhari, Dipak L. ==> 1.33136799414e-06
Zik&aacute;nov&aacute;, S&aacute;rka ==> 4.0768491136e-08
Romanyshyn, Nicholas ==> 3.02168367761e-09
Sinthurahat, Tan ==> 6.47503645203e-09
Achanauparp, Palakorn ==> 4.50723599043e-07
Guan, Yi ==> 7.64172599823e-06
Hitaka, Toru ==> 0.000142676898826
Ludovik, Yevgeny ==> 0.0
Barton Jr., G. Edward ==> 0.000173125334247
Tan, Hongye ==> 3.99295747677e-08
Makino, Megumi ==> 0.0
Hamabe, Ryoji ==> 0.0
Gagnon, Michel ==> 0.000108693607002
Lee, Bing-Huang ==> 1.44399569222e-06
Marty, Jean-Charles ==> 5.09160391436e-06
Otani, Miyo ==> 1.69811091408e-06
Bapat, Mugdha ==> 1.9444880002e-06
Hsu, William ==> 1.9891859543e-07
Choi, Myung-Seok ==> 2.59067795799e-07
El Kourdi, Mohamed ==> 0.0
Ambati, Bharat Ram ==> 2.27435020103e-06
Begeja, Lee ==> 0.0
Muresan, Smaranda ==> 0.000320866335917
Elsner, Micha ==> 0.000115934424934
Fitz, Hartmut ==> 0.0
Marimpietri, Sean ==> 1.2387563501e-06
Bouma, Gerlof ==> 8.69150290036e-07
Szarvas, Gy&ouml;rgy ==> 0.000121455772424
Garrido, Javier ==> 1.29500729041e-08
Liu, Hao ==> 2.43414609146e-06
Donner, Jeff ==> 1.66066386777e-08
Quan, Changqin ==> 2.88407218839e-06
Paulus, Dietrich ==> 1.2358467826e-07
Garnett, Alex ==> 0.0
Kow, Eric ==> 0.000159812762048
Paraboni, Ivandr&eacute; ==> 0.000183990730522
Ba&scaron;&#x107;, Bojana Dalbelo ==> 8.81699148393e-08
Barak, Libby ==> 4.67677241341e-06
Jiang, Wenbin ==> 3.40778408852e-05
Tomlinson, Bill ==> 2.27127133468e-06
Hung, Peng-Hsiang ==> 7.90578147778e-07
Balkanski, Cecile T. ==> 2.45908398698e-06
Condoravdi, Cleo ==> 8.50815364322e-06
Nghiem Quoc, Minh ==> 4.65720984675e-09
Xiaojing, Bai ==> 1.67078460769e-08
Austin, Steve ==> 1.75108601331e-05
Wothke, Klaus ==> 1.43330326696e-06
Margaretha, Eliza ==> 2.09357695047e-07
Maci, E. ==> 6.10015028425e-07
Cole, Ronald A. ==> 0.000317044769707
Inouye, R. Bryce ==> 1.72147060746e-06
Fertig, Scott ==> 4.81309658579e-07
Marin, Alex ==> 3.71954031573e-06
Saharia, Navanath ==> 2.34151277035e-07
Prince, Cambell ==> 8.96878563984e-09
Inkpen, Diana Zaiu ==> 9.5112753106e-05
Lu, Yumao ==> 3.91983522937e-07
Varga, D&aacute;niel ==> 2.3646509626e-05
Li, Zhoujun ==> 9.54347796774e-08
Sonntag, Gerit P. ==> 0.0
Chung, K. F. L. ==> 2.21238484915e-09
King, James ==> 8.1380148438e-09
Nakao, Yukie ==> 1.9298436682e-06
Carroll, Steven ==> 1.50496139486e-06
Seno, Masakazu ==> 7.23162662036e-07
Nadathur, Gopalan ==> 1.17551169523e-07
Shah, Kashif ==> 5.91717082023e-08
Pardo, Miguel Alonso ==> 2.91529812563e-08
Barlow, Michael ==> 6.96990071397e-08
Busser, Bertjan ==> 2.53897557233e-08
Pr&eacute;a, Pascal ==> 4.21273021665e-09
Maeda, Hiroyuki ==> 7.1944849467e-10
Sanders, Nathan C. ==> 2.55830223179e-07
Kiss, Tibor ==> 0.000118799940751
Temnikova, Irina ==> 4.35328604186e-06
Cramer, Bart ==> 6.2821061372e-05
Yang, Yongsheng ==> 2.26365997025e-06
Kuriyama, Naoko ==> 5.8888435049e-06
Yasunaga, Hisashi ==> 0.0
Lin, Yu-Hsiang ==> 3.06035484054e-07
Gottipati, Swapna ==> 1.4996318615e-07
Jacquet, Guillaume ==> 5.24341367439e-07
Silliman, Scott ==> 9.41143486314e-06
Klenner, Manfred ==> 3.38997802351e-06
Joshi, Sachindra ==> 5.57208986088e-08
Boven, B. ==> 1.10875322722e-07
Bowker, Lynne ==> 4.32890970761e-05
Aoki-Waibel, Naomi ==> 1.12509443182e-07
Bukatin, Michael ==> 3.93425607611e-07
Gotoh, Yoshihiko ==> 2.59025649405e-10
Poulis, Alexandros ==> 3.83139553563e-11
Falkedal, Kirsten ==> 0.000469815840557
Foster, Mary Ellen ==> 2.01439093552e-05
Schuster, Ethel ==> 6.31954179614e-06
Frost, Richard ==> 4.33863951459e-08
Rinaldi, Fabio ==> 0.000126848827743
Lecomte, Alain ==> 1.18107730366e-07
Fayruzov, Timur ==> 0.0
Schwartz, Richard M. ==> 0.00726268562967
Abd El-Wahab, Mohamed ==> 2.1654429051e-06
Iwahashi, Naoto ==> 0.0
Delaere, Isabelle ==> 3.86264704025e-09
Chuang, Thomas C. ==> 2.5059052138e-11
Baumer, Eric P. S. ==> 2.27127133468e-06
Kulkarni, Nidhi ==> 5.13917409518e-07
Van Uytsel, Dong Hoon ==> 4.27745823011e-11
Leon, Fernando Sanchez ==> 5.6422279813e-06
Blake, Catherine ==> 1.22554930529e-06
Rou&scaron;, Jan ==> 5.49131572899e-07
van Durme, Benjamin ==> 0.000337530882267
Cormack, G. V. ==> 1.18288164379e-08
Boland, Julie E. ==> 1.86771560722e-06
Rodrigo, Luis ==> 0.0
Coccaro, Noah ==> 8.66542087189e-05
Bopp, Stephan ==> 1.48028242883e-05
Reitter, David ==> 0.000104154190652
Song, Zhiyi ==> 7.29002217568e-07
Lundgren-Laine, Helj&auml; ==> 0.0
Gustafsson, Malin ==> 7.93015913467e-08
Diuk, Carlos ==> 0.0
Qu, Weimin ==> 1.09150829966e-07
Zubaryeva, Olena ==> 1.29084786782e-07
Neviarouskaya, Alena ==> 9.46065452979e-07
Otterbacher, Jahna C. ==> 2.34741701393e-05
Haxton, Isaac ==> 2.16442104061e-07
Luong, Minh-Thang ==> 2.27772876329e-06
Gerbino, Elisabetta ==> 9.60164223894e-07
Ma, Xiaoyi ==> 1.2780272751e-05
Drellishak, Scott ==> 3.9038651461e-06
Pereira, S&iacute;lvia ==> 2.08742952566e-07
Yan, Hong ==> 1.09653219068e-07
Milward, David ==> 0.000136658453073
Khaitan, Pranav ==> 2.1298205674e-06
Herzog, Gerd ==> 1.17119960671e-09
Rajasekaran, Raja ==> 4.46617433059e-08
Preiss, Judita ==> 1.86957763183e-05
Yang, Ying-Kuei ==> 1.00616039465e-06
Okamura, Jun ==> 2.80009025439e-06
Callaway, Charles B. ==> 3.39193509927e-05
Khajour, Abdelaziz ==> 0.0
Ryu, Koichiro ==> 1.6473433836e-07
Carrillo de Albornoz, Jorge ==> 2.84211134771e-06
Lee, Juwon ==> 0.0
Shaikh, Samira ==> 3.67696684303e-08
Ohrstrom-Sandgren, Thorsten ==> 4.43060303221e-06
Honeck, Martin ==> 1.63446812689e-08
Na, Ye ==> 2.22880891747e-07
Milne, Robert ==> 1.70213760525e-06
Finkler, Wolfgang ==> 3.64121044674e-06
Glennon, Dominic ==> 5.72861646988e-08
Kolachina, Prasanth ==> 1.23232423638e-08
Mylonakis, Markos ==> 2.19894879375e-07
Viljoen, Biffie ==> 0.0
Turcato, Davide ==> 4.73460121499e-06
Liu, Vinci ==> 1.51315492863e-07
Trosterud, Trond ==> 0.0
Hellan, Lars ==> 1.6731366706e-07
Koit, Mare ==> 1.10351349744e-05
Roudaud, B. ==> 9.43830387123e-08
Han, Chunghye ==> 9.69208071047e-07
Nakamura, Makoto ==> 0.0
QuocHung-Ngo ==> 1.39111828879e-07
Rieger, Burghard B. ==> 0.000519019496885
Van De Plassche, Joke ==> 2.63581939588e-06
Gon&ccedil;alo Oliveira, Hugo ==> 0.000122723541514
Neri, Federico ==> 0.0
Min, Congmin ==> 2.59475290307e-07
Mulligan, Michael ==> 9.10905229145e-08
Wiese, Richard ==> 8.73476061151e-09
de Groc, Cl&eacute;ment ==> 1.0356184648e-09
Okumura, Manabu ==> 0.00195410003013
Raymond, Christian ==> 6.96799756912e-06
Stein, Benno ==> 8.71614162071e-07
Abel, Andrea ==> 4.74353138867e-07
Engkoo Team, Microsoft ==> 8.11066676174e-08
Numazaki, Hiroaki ==> 0.0
Van Ess-Dykema, Carol J. ==> 0.000630696617793
Drozdzynski, Witold ==> 0.0
Nebel, Bernhard ==> 6.27621555571e-08
Talmy, Leonard ==> 8.63575284354e-08
Wong, Billy ==> 7.32480762152e-08
Lee, Hsi-Jian ==> 1.15403245646e-07
Infante-Lopez, Gabriel ==> 8.50331843704e-07
Hansen, Steffen Leo ==> 1.06207200675e-08
Gallardo, Ascension ==> 8.14844126073e-09
Shim, Leem Seop ==> 2.7607694224e-08
Tian, Jilei ==> 0.0
Hopely, Philip ==> 1.82831257879e-06
Slinko, Elena ==> 2.21891758278e-06
Fisher, W. ==> 1.59463782252e-05
Mason, Zachary J. ==> 1.40706282591e-05
Liu, Jenny ==> 1.74106275626e-09
Santini, Marina ==> 1.35290440702e-07
Rosen, Alexandr ==> 1.09983329248e-07
Johnston, Michael ==> 0.000659735289622
Dwyer, Kenneth ==> 2.96838128564e-06
Ye, Shiren ==> 1.21446040845e-05
Trnka, Keith ==> 1.84361131653e-05
Qi, Hong ==> 5.25334778084e-06
Petrov, Slav ==> 0.000392678040983
Hasebe, Koichi ==> 9.67965725097e-06
Resnik, Philip ==> 0.00885362348164
Nohama, Percy ==> 4.67061598586e-06
Gilbert, Nathan ==> 1.37637764842e-05
Witkam, A. P. M. ==> 0.0
Liu, Ming ==> 2.01839844397e-08
Ogura, Hideki ==> 3.53207329095e-08
Tan, He ==> 1.21212125179e-07
Cotterill, Rachel ==> 0.0
Pretorius, Laurette ==> 0.000151370513602
Kotlerman, Lili ==> 2.78918394751e-07
Rossi, Gianluca ==> 2.77222028861e-06
Batchelor, Colin R. ==> 4.78496736528e-06
Dilley, Stephan ==> 3.28687876972e-07
Popescu, Octavian ==> 7.23731109307e-05
Mistica, Meladel ==> 1.01588053406e-07
Wang, Huan ==> 0.0
Nakayama, Takehiro ==> 1.2996941589e-05
Keselj, Vlado ==> 6.36910999132e-05
Hoenkamp, Edward ==> 1.54607346384e-06
Hu, Dawei ==> 1.2564842832e-07
Manaster Ramer, Alexis ==> 5.23820970171e-05
Bautista, Susana ==> 4.20626882913e-09
Konyves-Toth, Michael ==> 6.67149418409e-06
Kelly, Barbara ==> 8.31707636362e-07
Parmentier, Yannick ==> 1.59873679583e-05
Tsur, Oren ==> 4.23249019771e-05
Sun, Xiantang ==> 6.28859949013e-08
Cuay&#xE1;huitl, Heriberto ==> 8.01652146235e-06
Uszkoreit, Hans ==> 0.00158374889708
Nishida, Toyoaki ==> 0.000941547777552
Silva, Joaquim ==> 7.68245677484e-07
Khadivi, Shahram ==> 9.12349099211e-06
Emele, Martin C. ==> 0.000262043577177
Postolache, Oana ==> 1.35132406741e-06
Weimer, Markus ==> 1.28144063313e-06
Stephan, Jens ==> 0.0
Sgall, Petr ==> 0.000459204007871
Bechara, Hanan ==> 0.0
Maeireizo, Beatriz ==> 0.0
Krotov, Alexander ==> 2.01719776698e-06
Hernandez, Nicolas ==> 1.81842331573e-08
Niederlich, Hendrik ==> 3.17699870495e-06
Nugier, Sylvaine ==> 2.22687362387e-06
Dang, Hoa Trang ==> 0.000119312057511
Zhang, Hailei ==> 2.49208480713e-08
Ang, Jeremy ==> 8.98097262948e-06
Mertens, Piet ==> 2.71889606422e-08
Holz, Florian ==> 4.82119639366e-07
Bach, Nguyen ==> 5.87628015437e-06
Gunawardana, Asela ==> 4.64542478947e-10
Kilgarriff, Adam ==> 0.000785162919087
Patel, Agam ==> 1.54110987597e-08
Lau, Monica ==> 2.32928535711e-10
Govindappa, Sunil ==> 0.0
Klose, Gudrun ==> 2.39629387653e-09
Borgo, Stefano ==> 0.0
Tsuboi, Yuta ==> 1.21281743897e-06
Johnson, Rod L. ==> 5.3504206852e-05
Areta, Nerea ==> 0.0
Duvignau, Karine ==> 2.6241741949e-06
Chickering, Max ==> 0.0
Lopez-Fernandez, Alejandra ==> 0.0
Yamamoto, Hirohumi ==> 1.36762395584e-05
Johansson, Christer ==> 1.01253067549e-05
Kakkonen, Tuomo ==> 1.55301436946e-07
Sparks, Nicole ==> 6.49357928522e-08
Gale, William A. ==> 0.00364992286293
Klein, Dan ==> 0.0145351396909
Chaudhari, Upendra ==> 0.0
Jones, Michael P. ==> 3.34959572669e-07
Sabatini, John ==> 7.21728618411e-07
Mac Namee, Brian ==> 0.0
Kim, Sang-Bum ==> 5.41137398808e-07
Li, Tao ==> 1.4684244788e-05
Fraga, P. Daun ==> 4.11525183426e-07
Ljolje, Andrej ==> 8.47180746712e-06
Thione, Gian Lorenzo ==> 5.42468196841e-06
Strauss, M. ==> 1.17230027453e-06
Converse, Susan P. ==> 1.46012600673e-05
Lehmann, Sabine ==> 4.46855918053e-06
Raskutti, Bhavani ==> 1.0857105134e-06
Pallotta, Vincenzo ==> 7.58602853897e-07
Zhang, Yongkui ==> 6.26288078318e-07
Neidle, Carol ==> 3.39068499196e-08
Du, Jinhua ==> 2.58485448897e-06
Iwatate, Masakazu ==> 4.72024893855e-07
Howlett, Susan ==> 1.2113252994e-07
Sokolov, Artem ==> 8.76655184758e-08
Sofianopoulos, Sokratis ==> 7.54960198829e-10
Erjavec, Toma&#x017E; ==> 0.00055443074527
Goodwin, Kerri ==> 0.0
Shimizu, Kei ==> 3.93781237707e-11
Yoon, Taejin ==> 2.35575060317e-08
Moreale, Emanuela ==> 0.0
Matveeva, Irina ==> 1.42797056202e-05
Gutwin, Carl ==> 1.42949859823e-08
Richter, Matthias ==> 0.0
Carazo, Jos&eacute; Mar&iacute;a ==> 3.37241481876e-11
Dunlop, Aaron ==> 1.66066519519e-06
Fowler, Timothy A. D. ==> 1.8118581193e-07
Dendup, Tenzin ==> 0.0
Keller, Mikaela ==> 1.24786670557e-07
Jiang, Long ==> 3.98928330589e-05
Vaithyanathan, Shivakumar ==> 0.000906270034968
Yu, Mo ==> 1.45105116866e-07
Morgan, Jonathan T. ==> 3.43013454293e-08
Markovitch, Shaul ==> 2.5344038761e-06
Chen, Kaiyun ==> 1.07493738823e-06
Jiang, Feng ==> 6.59957941411e-06
Ren, Yuan ==> 9.20942348925e-09
Chagoyen, Monica ==> 3.37241481876e-11
Pautler, David ==> 3.05255575152e-06
Chatzichrisafis, Nikos ==> 7.73960536732e-06
Sinha, Rai Mahesh ==> 7.32948724744e-06
Agerri, Rodrigo ==> 1.5342736524e-06
Muhirwe, Jackson ==> 0.0
Terenzi, Elena ==> 0.0
Naumann, Ralf ==> 1.07660206711e-07
Gish, Herbert ==> 1.20363407809e-05
Brown, Peter F. ==> 0.00794542496818
Rowe, Jonathan ==> 2.60657408853e-07
Way, Andy ==> 0.00109224343158
Vanderhoeft, Claire ==> 0.0
Grosjean, Francois ==> 1.41076464501e-06
Pestian, John P. ==> 4.62808581402e-06
Dalrymple, Mary ==> 5.29868479906e-05
Schwartz, Lane ==> 1.22762290638e-05
Wang, Dingding ==> 1.4866908648e-07
Shimizu, Tohru ==> 1.84567623936e-09
Cui, Gaoying ==> 2.46543269843e-06
Ren, Xiaona ==> 0.0
Taul&eacute;, Mariona ==> 3.3656228884e-05
McCracken, Nancy J. ==> 2.10718211505e-07
Weeber, Marc ==> 2.43744138886e-07
Che, Wanxiang ==> 5.58287591388e-05
Thede, Scott M. ==> 1.50695873997e-05
Schulz, Bastian ==> 1.93594789192e-08
Hampton, Tom ==> 2.74113746618e-08
Chavez, Hector ==> 0.0
Dill, Ken A. ==> 0.0
Caudal, Patrick ==> 0.0
Giorgi, Alessandra ==> 1.29146714539e-06
Almuhareb, Abdulrahman ==> 3.1638790311e-06
Alvarez, Alison ==> 9.19426068323e-07
Firmin Hand, Therese ==> 2.89355478925e-05
Waterman, Scott ==> 4.85866860475e-06
Chang, Li-Li ==> 5.45581775125e-10
Chen, Yue-Xin ==> 1.91080454956e-09
D&eacute;silets, Alain ==> 1.28755289926e-06
Guan, Yong ==> 0.0
Markowitz, Judith A. ==> 0.00015319128122
Beaven, John L. ==> 2.93765280117e-05
Gesmundo, Andrea ==> 4.71370344864e-07
Xu, Fang ==> 4.59663782798e-08
McFate, Clifton ==> 1.0071950401e-07
Chibout, Karim ==> 2.14511005025e-05
Soria, Claudia ==> 4.70128238778e-05
Steffen, Diana ==> 3.19894259711e-08
DeNero, John ==> 0.00014445645615
Shaumyan, Sebastian ==> 0.0
Flanigan, Jeffrey ==> 9.04156151378e-07
Clow, Josh ==> 4.00306690265e-06
&Aacute;lvez, Javier ==> 9.23434166899e-08
Korycinski, Chris ==> 9.54145915376e-07
Decrozant, Lisa ==> 0.0
Banerjee, Pratyush ==> 2.12552608106e-08
By, Tomas ==> 6.31610989206e-08
Boulaknadel, Siham ==> 1.65017147807e-07
Cordeiro, Jo&atilde;o Paulo ==> 1.29755710446e-05
Papageorgiou, Constantine P. ==> 2.2100430215e-06
Cai, Peng ==> 2.39808713924e-06
Woszczyna, Monika ==> 3.0560602405e-06
Sindelar, Michael ==> 4.54216332509e-08
Mo, Qian ==> 1.64819109688e-09
Ciaramita, Massimiliano ==> 0.000632317593059
Troutt, Audrey ==> 5.81444034928e-06
Srihari, Rohini K. ==> 0.000651250061034
Vatikiotis-Bateson, Caitlin ==> 1.33131162371e-06
Iida, Ryu ==> 0.000375256052666
Tsukamoto, Koji ==> 1.12493796713e-08
Xu, Wenwen ==> 4.74574448241e-08
Gonz&#XE1;lez-Brenes, Jos&#xC9; ==> 8.09508081124e-07
Isoda, Michio ==> 2.41900302346e-07
Jain, Viren ==> 2.68988263919e-06
Allmuallim, Ilussein ==> 0.0
Aldabe, Itziar ==> 1.14434156112e-08
Jiang, Tao ==> 8.11279990184e-08
Montero, Francisco Alvarez ==> 0.0
Svenberg, Stefan ==> 1.07717144824e-06
Yang, Xiaofeng ==> 0.000125080539489
Nishiwaki, Masamichi ==> 2.12794625184e-10
Ochitani, Ryo ==> 6.69968874583e-06
Kraaij, Wessel ==> 2.22917426844e-06
Zhou, Yujian ==> 0.0
Park, Keun Chan ==> 6.62604271652e-07
Prasov, Zahar ==> 3.75378929741e-06
Kidwell, Paul ==> 0.0
Lamping, John ==> 5.84351375902e-05
Thint, Marcus ==> 5.92621323064e-06
Nikitina, Tatiana ==> 1.98672053697e-07
Qi, Haoliang ==> 1.25480379755e-07
Gerten, Jillian ==> 9.24582018569e-09
Linden, Krister ==> 2.70143943263e-07
Kaplan, Dain ==> 2.55256079802e-07
Bohnet, Bernd ==> 0.000159293322787
Makkaoui, Olfa ==> 0.0
Hirschberg, Julia ==> 0.00406477022308
Graystone, Amber ==> 0.0
